20
100 9900
56 78 711
56 79 60
56 80 772
56 81 735
56 82 297
56 83 554
56 84 767
56 85 58
56 86 586
56 87 210
56 88 763
56 89 779
56 90 108
56 91 35
56 92 206
56 93 53
56 94 656
56 95 654
56 96 605
56 97 708
56 98 524
56 99 712
56 100 486
57 1 168
57 2 874
57 3 16
57 4 118
57 5 806
57 6 495
57 7 364
57 8 336
57 9 963
57 10 736
57 11 422
57 12 31
57 13 861
57 14 571
57 15 217
57 16 889
57 17 124
57 18 396
57 19 442
57 20 324
57 21 10
57 22 527
57 23 296
57 24 678
57 25 675
57 26 802
57 27 445
57 28 505
57 29 566
57 30 814
57 31 793
57 32 623
57 33 414
57 34 712
57 35 582
57 36 764
57 37 732
57 38 700
57 39 926
57 40 515
57 41 523
57 42 943
57 43 153
57 44 466
57 45 324
57 46 899
57 47 110
57 48 289
57 49 566
57 50 966
57 51 341
57 52 518
57 53 87
57 54 934
57 55 417
57 56 420
57 58 801
57 59 387
57 60 144
57 61 216
57 62 217
57 63 859
57 64 615
57 65 133
57 66 190
57 67 89
57 68 802
57 69 443
57 70 856
57 71 451
57 72 240
57 73 219
57 74 524
57 75 741
57 76 640
57 77 349
57 78 110
57 79 238
57 80 856
57 81 707
57 82 32
57 83 140
57 84 275
57 85 962
57 86 158
57 87 297
57 88 196
57 89 745
57 90 760
57 91 501
57 92 453
57 93 675
57 94 99
57 95 416
57 96 772
57 97 272
57 98 436
57 99 258
57 100 485
58 1 309
58 2 356
58 3 369
58 4 321
58 5 388
58 6 214
58 7 592
58 8 912
58 9 813
58 10 191
58 11 267
58 12 106
58 13 75
58 14 634
58 15 297
58 16 151
58 17 304
58 18 579
58 19 543
58 20 167
58 21 406
58 22 881
58 23 353
58 24 383
58 25 304
58 26 556
58 27 539
58 28 886
58 29 959
58 30 210
58 31 582
58 32 424
58 33 276
58 34 21
58 35 892
58 36 642
58 37 15
58 38 97
58 39 401
58 40 118
58 41 119
58 42 274
58 43 54
58 44 717
58 45 692
58 46 323
58 47 520
58 48 267
58 49 467
58 50 354
58 51 339
58 52 162
58 53 31
58 54 495
58 55 461
58 56 751
58 57 599
58 59 738
58 60 446
58 61 680
58 62 105
58 63 565
58 64 841
58 65 468
58 66 640
58 67 260
58 68 363
58 69 145
58 70 516
58 71 286
58 72 935
58 73 890
58 74 970
58 75 47
58 76 227
58 77 652
58 78 401
58 79 515
58 80 17
58 81 668
58 82 877
58 83 156
58 84 337
58 85 190
58 86 630
58 87 881
58 88 482
58 89 243
58 90 721
58 91 217
58 92 637
58 93 969
58 94 62
58 95 720
58 96 13
58 97 4
58 98 396
58 99 457
58 100 986
59 1 549
59 2 574
59 3 2
59 4 732
59 5 405
59 6 635
59 7 963
59 8 809
59 9 726
59 10 377
59 11 653
59 12 2
59 13 869
59 14 90
59 15 538
59 16 126
59 17 666
59 18 261
59 19 211
59 20 773
59 21 590
59 22 288
59 23 36
59 24 663
59 25 649
59 26 512
59 27 823
59 28 96
59 29 757
59 30 687
59 31 394
59 32 682
59 33 149
59 34 560
59 35 598
59 36 434
59 37 309
59 38 265
59 39 693
59 40 354
59 41 304
59 42 430
59 43 811
59 44 651
59 45 277
59 46 232
59 47 252
59 48 86
59 49 421
59 50 776
59 51 159
59 52 701
59 53 70
59 54 330
59 55 380
59 56 510
59 57 623
59 58 541
59 60 93
59 61 586
59 62 705
59 63 365
59 64 300
59 65 237
59 66 575
59 67 437
59 68 632
59 69 744
59 70 437
59 71 832
59 72 39
59 73 638
59 74 915
59 75 566
59 76 147
59 77 126
59 78 591
59 79 382
59 80 436
59 81 221
59 82 568
59 83 930
59 84 16
59 85 211
59 86 718
59 87 972
59 88 503
59 89 759
59 90 61
59 91 185
59 92 728
59 93 498
59 94 274
59 95 235
59 96 186
59 97 741
59 98 816
59 99 338
59 100 847
60 1 613
60 2 809
60 3 186
60 4 143
60 5 755
60 6 86
60 7 731
60 8 810
60 9 486
60 10 544
60 11 460
60 12 61
60 13 80
60 14 854
60 15 665
60 16 398
60 17 150
60 18 783
60 19 244
60 20 437
60 21 955
60 22 450
60 23 173
60 24 979
60 25 136
60 26 76
60 27 347
60 28 398
60 29 266
60 30 137
60 31 207
60 32 138
60 33 483
60 34 529
60 35 772
60 36 600
60 37 578
60 38 209
60 39 545
60 40 374
60 41 664
60 42 863
60 43 746
60 44 949
60 45 922
60 46 553
60 47 72
60 48 320
60 49 468
60 50 775
60 51 985
60 52 187
60 53 364
60 54 824
60 55 168
60 56 173
60 57 946
60 58 419
60 59 230
60 61 902
60 62 797
60 63 202
60 64 653
60 65 453
60 66 405
60 67 488
60 68 647
60 69 849
60 70 393
60 71 33
60 72 447
60 73 901
60 74 736
60 75 90
60 76 764
60 77 336
60 78 726
60 79 103
60 80 947
60 81 560
60 82 110
60 83 306
60 84 653
60 85 630
60 86 399
60 87 644
60 88 24
60 89 289
60 90 396
60 91 946
60 92 487
60 93 483
60 94 809
60 95 481
60 96 928
60 97 110
60 98 867
60 99 333
60 100 508
61 1 454
61 2 985
61 3 1
61 4 980
61 5 612
61 6 65
61 7 879
61 8 113
61 9 623
61 10 111
61 11 562
61 12 431
61 13 61
61 14 28
61 15 986
61 16 814
61 17 818
61 18 100
61 19 296
61 20 365
61 21 107
61 22 311
61 23 350
61 24 794
61 25 408
61 26 205
61 27 891
61 28 523
61 29 920
61 30 161
61 31 259
61 32 810
61 33 420
61 34 864
61 35 536
61 36 524
61 37 509
61 38 802
61 39 195
61 40 104
61 41 142
61 42 986
61 43 436
61 44 507
61 45 802
61 46 801
61 47 103
61 48 809
61 49 634
61 50 535
61 51 911
61 52 373
61 53 978
61 54 113
61 55 200
61 56 331
61 57 450
61 58 608
61 59 506
61 60 385
61 62 815
61 63 220
61 64 465
61 65 98
61 66 74
61 67 978
61 68 264
61 69 803
61 70 523
61 71 687
61 72 757
61 73 167
61 74 816
61 75 772
61 76 420
61 77 122
61 78 612
61 79 721
61 80 131
61 81 141
61 82 562
61 83 312
61 84 859
61 85 364
61 86 419
61 87 576
61 88 30
61 89 98
61 90 44
61 91 294
61 92 176
61 93 473
61 94 825
61 95 537
61 96 300
61 97 204
61 98 175
61 99 744
61 100 434
62 1 722
62 2 47
62 3 159
62 4 110
62 5 469
62 6 521
62 7 317
62 8 271
62 9 813
62 10 457
62 11 561
62 12 195
62 13 211
62 14 354
62 15 163
62 16 343
62 17 933
62 18 399
62 19 872
62 20 2
62 21 226
62 22 317
62 23 17
62 24 122
62 25 239
62 26 951
62 27 774
62 28 837
62 29 561
62 30 592
62 31 19
62 32 569
62 33 488
62 34 579
62 35 701
62 36 606
62 37 792
62 38 911
62 39 619
62 40 837
62 41 267
62 42 560
62 43 946
62 44 903
62 45 805
62 46 45
62 47 210
62 48 719
62 49 919
62 50 828
62 51 962
62 52 722
62 53 117
62 54 910
62 55 875
62 56 859
62 57 736
62 58 136
62 59 637
62 60 588
62 61 38
62 63 822
62 64 712
62 65 646
62 66 576
62 67 634
62 68 515
62 69 561
62 70 509
62 71 992
62 72 11
62 73 235
62 74 749
62 75 222
62 76 395
62 77 825
62 78 564
62 79 336
62 80 746
62 81 682
62 82 307
62 83 446
62 84 145
62 85 170
62 86 519
62 87 173
62 88 490
62 89 784
62 90 116
62 91 810
62 92 967
62 93 456
62 94 424
62 95 258
62 96 415
62 97 671
62 98 752
62 99 463
62 100 829
63 1 258
63 2 694
63 3 284
63 4 517
63 5 185
63 6 23
63 7 465
63 8 51
63 9 584
63 10 224
63 11 813
63 12 929
63 13 324
63 14 953
63 15 791
63 16 98
63 17 843
63 18 854
63 19 207
63 20 613
63 21 216
63 22 607
63 23 569
63 24 361
63 25 524
63 26 626
63 27 900
63 28 522
63 29 751
63 30 590
63 31 925
63 32 208
63 33 124
63 34 406
63 35 558
63 36 259
63 37 930
63 38 397
63 39 136
63 40 232
63 41 910
63 42 96
63 43 45
63 44 707
63 45 179
63 46 526
63 47 322
63 48 83
63 49 489
63 50 957
63 51 746
63 52 639
63 53 945
63 54 129
63 55 551
63 56 99
63 57 28
63 58 125
63 59 749
63 60 366
63 61 102
63 62 401
63 64 521
63 65 334
63 66 110
63 67 154
63 68 751
63 69 825
63 70 478
63 71 680
63 72 181
63 73 350
63 74 716
63 75 999
63 76 570
63 77 816
63 78 148
63 79 973
63 80 918
63 81 451
63 82 999
63 83 100
63 84 137
63 85 204
63 86 914
63 87 340
63 88 976
63 89 249
63 90 504
63 91 607
63 92 612
63 93 734
63 94 312
63 95 873
63 96 659
63 97 939
63 98 851
63 99 326
63 100 557
64 1 234
64 2 828
64 3 819
64 4 213
64 5 619
64 6 152
64 7 416
64 8 355
64 9 592
64 10 564
64 11 6
64 12 639
64 13 341
64 14 363
64 15 82
64 16 459
64 17 510
64 18 445
64 19 885
64 20 712
64 21 630
64 22 838
64 23 970
64 24 123
64 25 533
64 26 380
64 27 223
64 28 836
64 29 259
64 30 512
64 31 234
64 32 285
64 33 592
64 34 30
64 35 218
64 36 164
64 37 576
64 38 219
64 39 366
64 40 816
64 41 529
64 42 179
64 43 431
64 44 161
64 45 240
64 46 156
64 47 125
64 48 99
64 49 657
64 50 520
64 51 95
64 52 207
64 53 927
64 54 666
64 55 52
64 56 758
64 57 763
64 58 121
64 59 225
64 60 440
64 61 375
64 62 309
64 63 356
64 65 183
64 66 191
64 67 768
64 68 447
64 69 969
64 70 399
64 71 939
64 72 539
64 73 348
64 74 520
64 75 973
64 76 746
64 77 470
64 78 461
64 79 474
64 80 603
64 81 193
64 82 556
64 83 786
64 84 715
64 85 722
64 86 189
64 87 668
64 88 753
64 89 613
64 90 323
64 91 430
64 92 736
64 93 306
64 94 892
64 95 556
64 96 951
64 97 459
64 98 424
64 99 120
64 100 505
65 1 673
65 2 269
65 3 144
65 4 504
65 5 223
65 6 812
65 7 483
65 8 888
65 9 421
65 10 241
65 11 641
65 12 629
65 13 763
65 14 567
65 15 770
65 16 247
65 17 140
65 18 542
65 19 892
65 20 330
65 21 118
65 22 819
65 23 833
65 24 855
65 25 915
65 26 118
65 27 955
65 28 113
65 29 770
65 30 927
65 31 309
65 32 934
65 33 213
65 34 576
65 35 257
65 36 757
65 37 377
65 38 675
65 39 710
65 40 873
65 41 572
65 42 299
65 43 292
65 44 952
65 45 774
65 46 246
65 47 340
65 48 825
65 49 389
65 50 767
65 51 728
65 52 861
65 53 723
65 54 545
65 55 869
65 56 927
65 57 511
65 58 533
65 59 415
65 60 657
65 61 933
65 62 394
65 63 672
65 64 282
65 66 199
65 67 913
65 68 815
65 69 723
65 70 409
65 71 875
65 72 965
65 73 297
65 74 57
65 75 81
65 76 557
65 77 705
65 78 581
65 79 340
65 80 130
65 81 945
65 82 447
65 83 23
65 84 702
65 85 215
65 86 642
65 87 673
65 88 900
65 89 305
65 90 338
65 91 307
65 92 130
65 93 666
65 94 720
65 95 199
65 96 478
65 97 214
65 98 216
65 99 842
65 100 462
66 1 648
66 2 826
66 3 512
66 4 168
66 5 698
66 6 934
66 7 865
66 8 920
66 9 833
66 10 614
66 11 457
66 12 242
66 13 496
66 14 563
66 15 291
66 16 917
66 17 601
66 18 177
66 19 230
66 20 637
66 21 1
66 22 710
66 23 141
66 24 51
66 25 551
66 26 696
66 27 92
66 28 146
66 29 177
66 30 926
66 31 305
66 32 67
66 33 677
66 34 644
66 35 602
66 36 509
66 37 244
66 38 860
66 39 396
66 40 334
66 41 723
66 42 56
66 43 624
66 44 23
66 45 230
66 46 945
66 47 485
66 48 217
66 49 356
66 50 787
66 51 581
66 52 528
66 53 790
66 54 243
66 55 718
66 56 969
66 57 951
66 58 687
66 59 279
66 60 408
66 61 46
66 62 964
66 63 953
66 64 935
66 65 668
66 67 455
66 68 500
66 69 705
66 70 900
66 71 630
66 72 438
66 73 417
66 74 93
66 75 102
66 76 257
66 77 877
66 78 342
66 79 144
66 80 910
66 81 167
66 82 187
66 83 377
66 84 50
66 85 106
66 86 181
66 87 927
66 88 960
66 89 518
66 90 733
66 91 678
66 92 979
66 93 993
66 94 341
66 95 619
66 96 973
66 97 93
66 98 344
66 99 253
66 100 330
67 1 844
67 2 769
67 3 412
67 4 331
67 5 966
67 6 892
67 7 676
67 8 859
67 9 753
67 10 427
67 11 105
67 12 627
67 13 749
67 14 975
67 15 869
67 16 139
67 17 677
67 18 272
67 19 994
67 20 507
67 21 866
67 22 400
67 23 390
67 24 631
67 25 251
67 26 279
67 27 237
67 28 186
67 29 468
67 30 94
67 31 596
67 32 798
67 33 765
67 34 624
67 35 13
67 36 609
67 37 670
67 38 767
67 39 710
67 40 924
67 41 903
67 42 531
67 43 132
67 44 976
67 45 50
67 46 853
67 47 655
67 48 419
67 49 522
67 50 64
67 51 534
67 52 901
67 53 921
67 54 899
67 55 648
67 56 179
67 57 684
67 58 732
67 59 466
67 60 762
67 61 184
67 62 528
67 63 184
67 64 758
67 65 799
67 66 614
67 68 312
67 69 964
67 70 104
67 71 677
67 72 879
67 73 239
67 74 546
67 75 378
67 76 172
67 77 552
67 78 996
67 79 549
67 80 232
67 81 299
67 82 262
67 83 45
67 84 940
67 85 832
67 86 912
67 87 968
67 88 414
67 89 729
67 90 380
67 91 821
67 92 978
67 93 555
67 94 62
67 95 294
67 96 32
67 97 831
67 98 658
67 99 10
67 100 798
68 1 53
68 2 307
68 3 999
68 4 744
68 5 790
68 6 243
68 7 348
68 8 549
68 9 995
68 10 53
68 11 893
68 12 14
68 13 155
68 14 370
68 15 495
68 16 660
68 17 717
68 18 204
68 19 23
68 20 823
68 21 1
68 22 533
68 23 552
68 24 753
68 25 120
68 26 109
68 27 743
68 28 235
68 29 772
68 30 211
68 31 352
68 32 237
68 33 242
68 34 82
68 35 800
68 36 429
68 37 972
68 38 883
68 39 335
68 40 696
68 41 801
68 42 655
68 43 566
68 44 163
68 45 606
68 46 796
68 47 757
68 48 486
68 49 271
68 50 856
68 51 794
68 52 339
68 53 420
68 54 690
68 55 170
68 56 628
68 57 607
68 58 473
68 59 577
68 60 507
68 61 904
68 62 211
68 63 983
68 64 371
68 65 53
68 66 773
68 67 654
68 69 240
68 70 341
68 71 749
68 72 839
68 73 572
68 74 762
68 75 889
68 76 45
68 77 439
68 78 696
68 79 36
68 80 260
68 81 902
68 82 769
68 83 997
68 84 900
68 85 619
68 86 566
68 87 490
68 88 315
68 89 841
68 90 7
68 91 952
68 92 90
68 93 815
68 94 379
68 95 413
68 96 835
68 97 585
68 98 40
68 99 757
68 100 162
69 1 79
69 2 662
69 3 44
69 4 401
69 5 990
69 6 357
69 7 938
69 8 949
69 9 981
69 10 310
69 11 242
69 12 741
69 13 788
69 14 715
69 15 983
69 16 568
69 17 845
69 18 959
69 19 717
69 20 977
69 21 43
69 22 15
69 23 735
69 24 850
69 25 143
69 26 927
69 27 409
69 28 991
69 29 807
69 30 74
69 31 129
69 32 335
69 33 210
69 34 436
69 35 402
69 36 560
69 37 535
69 38 750
69 39 638
69 40 840
69 41 673
69 42 86
69 43 428
69 44 253
69 45 777
69 46 747
69 47 757
69 48 147
69 49 330
69 50 296
69 51 90
69 52 240
69 53 473
69 54 960
69 55 944
69 56 649
69 57 962
69 58 27
69 59 520
69 60 540
69 61 153
69 62 499
69 63 476
69 64 916
69 65 859
69 66 949
69 67 59
69 68 263
69 70 542
69 71 110
69 72 727
69 73 551
69 74 193
69 75 308
69 76 378
69 77 451
69 78 680
69 79 599
69 80 853
69 81 25
69 82 483
69 83 705
69 84 763
69 85 408
69 86 528
69 87 691
69 88 106
69 89 96
69 90 133
69 91 858
69 92 516
69 93 112
69 94 506
69 95 897
69 96 415
69 97 582
69 98 276
69 99 300
69 100 921
70 1 200
70 2 331
70 3 613
70 4 762
70 5 315
70 6 873
70 7 323
70 8 402
70 9 190
70 10 166
70 11 237
70 12 287
70 13 326
70 14 937
70 15 117
70 16 651
70 17 286
70 18 734
70 19 692
70 20 186
70 21 257
70 22 767
70 23 554
70 24 848
70 25 326
70 26 441
70 27 977
70 28 705
70 29 482
70 30 549
70 31 478
70 32 438
70 33 426
70 34 310
70 35 315
70 36 934
70 37 463
70 38 742
70 39 639
70 40 130
70 41 499
70 42 194
70 43 66
70 44 685
70 45 401
70 46 264
70 47 952
70 48 174
70 49 571
70 50 168
70 51 167
70 52 788
70 53 750
70 54 628
70 55 141
70 56 458
70 57 996
70 58 893
70 59 986
70 60 348
70 61 858
70 62 348
70 63 655
70 64 436
70 65 56
70 66 259
70 67 248
70 68 510
70 69 862
70 71 153
70 72 738
70 73 245
70 74 392
70 75 241
70 76 880
70 77 517
70 78 296
70 79 448
70 80 846
70 81 641
70 82 770
70 83 498
70 84 541
70 85 646
70 86 644
70 87 667
70 88 610
70 89 842
70 90 15
70 91 797
70 92 502
70 93 276
70 94 840
70 95 235
70 96 999
70 97 43
70 98 938
70 99 520
70 100 798
71 1 201
71 2 954
71 3 828
71 4 194
71 5 456
71 6 434
71 7 215
71 8 163
71 9 401
71 10 550
71 11 500
71 12 407
71 13 607
71 14 291
71 15 924
71 16 59
71 17 523
71 18 584
71 19 959
71 20 385
71 21 912
71 22 396
71 23 825
71 24 367
71 25 475
71 26 881
71 27 308
71 28 499
71 29 441
71 30 458
71 31 100
71 32 723
71 33 862
71 34 790
71 35 850
71 36 925
71 37 970
71 38 951
71 39 831
71 40 378
71 41 278
71 42 692
71 43 829
71 44 30
71 45 56
71 46 888
71 47 15
71 48 27
71 49 932
71 50 896
71 51 20
71 52 765
71 53 657
71 54 617
71 55 912
71 56 194
71 57 500
71 58 680
71 59 453
71 60 106
71 61 619
71 62 411
71 63 938
71 64 287
71 65 117
71 66 855
71 67 267
71 68 219
71 69 121
71 70 77
71 72 998
71 73 789
71 74 905
71 75 152
71 76 830
71 77 12
71 78 975
71 79 660
71 80 101
71 81 399
71 82 271
71 83 722
71 84 362
71 85 422
71 86 778
71 87 471
71 88 305
71 89 219
71 90 881
71 91 784
71 92 276
71 93 1
71 94 679
71 95 951
71 96 907
71 97 124
71 98 961
71 99 190
71 100 670
72 1 364
72 2 844
72 3 806
72 4 56
72 5 962
72 6 799
72 7 194
72 8 671
72 9 489
72 10 791
72 11 433
72 12 604
72 13 753
72 14 488
72 15 900
72 16 370
72 17 846
72 18 974
72 19 63
72 20 732
72 21 516
72 22 164
72 23 684
72 24 122
72 25 606
72 26 673
72 27 120
72 28 9
72 29 966
72 30 841
72 31 246
72 32 218
72 33 599
72 34 226
72 35 976
72 36 835
72 37 977
72 38 99
72 39 856
72 40 410
72 41 673
72 42 663
72 43 712
72 44 578
72 45 510
72 46 136
72 47 534
72 48 446
72 49 844
72 50 114
72 51 556
72 52 685
72 53 987
72 54 356
72 55 652
72 56 150
72 57 663
72 58 481
72 59 738
72 60 460
72 61 48
72 62 785
72 63 923
72 64 872
72 65 751
72 66 625
72 67 994
72 68 687
72 69 620
72 70 713
72 71 760
72 73 314
72 74 83
72 75 216
72 76 701
72 77 546
72 78 356
72 79 862
72 80 526
72 81 377
72 82 652
72 83 605
72 84 475
72 85 764
72 86 547
72 87 284
72 88 100
72 89 948
72 90 744
72 91 103
72 92 691
72 93 706
72 94 508
72 95 632
72 96 943
72 97 806
72 98 800
72 99 988
72 100 972
73 1 168
73 2 830
73 3 89
73 4 380
73 5 964
73 6 645
73 7 309
73 8 658
73 9 207
73 10 410
73 11 937
73 12 711
73 13 545
73 14 425
73 15 840
73 16 971
73 17 497
73 18 437
73 19 718
73 20 449
73 21 544
73 22 800
73 23 203
73 24 165
73 25 309
73 26 240
73 27 698
73 28 679
73 29 164
73 30 765
73 31 895
73 32 706
73 33 504
73 34 739
73 35 818
73 36 768
73 37 577
73 38 53
73 39 561
73 40 472
73 41 638
73 42 668
73 43 884
73 44 20
73 45 74
73 46 318
73 47 183
73 48 153
73 49 529
73 50 781
73 51 440
73 52 624
73 53 530
73 54 820
73 55 488
73 56 557
73 57 26
73 58 126
73 59 623
73 60 901
73 61 324
73 62 252
73 63 989
73 64 560
73 65 205
73 66 743
73 67 321
73 68 434
73 69 494
73 70 819
73 71 812
73 72 377
73 74 301
73 75 36
73 76 316
73 77 682
73 78 603
73 79 411
73 80 936
73 81 594
73 82 339
73 83 638
73 84 953
73 85 773
73 86 355
73 87 974
73 88 80
73 89 211
73 90 481
73 91 428
73 92 54
73 93 716
73 94 734
73 95 534
73 96 367
73 97 355
73 98 780
73 99 234
73 100 255
74 1 128
74 2 139
74 3 379
74 4 169
74 5 735
74 6 182
74 7 867
74 8 450
74 9 827
74 10 717
74 11 542
74 12 109
74 13 951
74 14 716
74 15 694
74 16 959
74 17 285
74 18 364
74 19 482
74 20 930
74 21 782
74 22 338
74 23 127
74 24 287
74 25 366
74 26 234
74 27 222
74 28 103
74 29 315
74 30 304
74 31 263
74 32 834
74 33 996
74 34 850
74 35 476
74 36 148
74 37 135
74 38 72
74 39 340
74 40 827
74 41 596
74 42 462
74 43 180
74 44 840
74 45 192
74 46 628
74 47 321
74 48 61
74 49 428
74 50 909
74 51 444
74 52 789
74 53 922
74 54 829
74 55 647
74 56 36
74 57 924
74 58 684
74 59 843
74 60 741
74 61 940
74 62 894
74 63 388
74 64 397
74 65 62
74 66 167
74 67 788
74 68 685
74 69 935
74 70 562
74 71 806
74 72 988
74 73 154
74 75 961
74 76 247
74 77 467
74 78 187
74 79 581
74 80 888
74 81 278
74 82 412
74 83 774
74 84 948
74 85 241
74 86 264
74 87 731
74 88 94
74 89 636
74 90 432
74 91 850
74 92 193
74 93 80
74 94 995
74 95 124
74 96 117
74 97 391
74 98 165
74 99 721
74 100 313
75 1 99
75 2 342
75 3 451
75 4 386
75 5 963
75 6 427
75 7 356
75 8 685
75 9 83
75 10 506
75 11 661
75 12 322
75 13 192
75 14 269
75 15 211
75 16 479
75 17 403
75 18 620
75 19 850
75 20 547
75 21 769
75 22 74
75 23 935
75 24 823
75 25 855
75 26 9
75 27 927
75 28 772
75 29 604
75 30 209
75 31 37
75 32 413
75 33 688
75 34 398
75 35 868
75 36 800
75 37 120
75 38 413
75 39 935
75 40 286
75 41 160
75 42 873
75 43 524
75 44 515
75 45 138
75 46 969
75 47 840
75 48 379
75 49 64
75 50 705
75 51 61
75 52 786
75 53 736
75 54 625
75 55 465
75 56 30
75 57 612
75 58 775
75 59 592
75 60 947
75 61 198
75 62 851
75 63 541
75 64 686
75 65 12
75 66 675
75 67 326
75 68 417
75 69 842
75 70 161
75 71 864
75 72 20
75 73 984
75 74 62
75 76 721
75 77 948
75 78 899
75 79 326
75 80 824
75 81 362
75 82 885
75 83 801
75 84 678
75 85 320
75 86 258
75 87 703
75 88 890
75 89 666
75 90 488
75 91 440
75 92 156
75 93 513
75 94 993
75 95 660
75 96 666
75 97 500
75 98 923
75 99 861
75 100 671
76 1 858
76 2 163
76 3 713
76 4 25
76 5 389
76 6 134
76 7 945
76 8 10
76 9 121
76 10 825
76 11 147
76 12 24
76 13 359
76 14 132
76 15 687
76 16 270
76 17 573
76 18 420
76 19 946
76 20 48
76 21 372
76 22 450
76 23 180
76 24 616
76 25 874
76 26 241
76 27 715
76 28 22
76 29 357
76 30 913
76 31 901
76 32 181
76 33 45
76 34 328
76 35 71
76 36 133
76 37 367
76 38 551
76 39 434
76 40 20
76 41 895
76 42 595
76 43 794
76 44 202
76 45 317
76 46 388
76 47 134
76 48 507
76 49 844
76 50 804
76 51 587
76 52 40
76 53 564
76 54 196
76 55 630
76 56 962
76 57 374
76 58 609
76 59 23
76 60 10
76 61 318
76 62 536
76 63 882
76 64 361
76 65 129
76 66 455
76 67 686
76 68 348
76 69 30
76 70 502
76 71 702
76 72 945
76 73 935
76 74 374
76 75 547
76 77 759
76 78 617
76 79 367
76 80 637
76 81 881
76 82 718
76 83 499
76 84 151
76 85 976
76 86 308
76 87 982
76 88 233
76 89 72
76 90 560
76 91 510
76 92 320
76 93 55
76 94 9
76 95 857
76 96 351
76 97 399
76 98 391
76 99 923
76 100 18
77 1 480
77 2 340
77 3 325
77 4 63
77 5 956
77 6 497
77 7 411
77 8 514
77 9 665
77 10 685
77 11 310
77 12 998
77 13 347
77 14 397
77 15 711
77 16 689
77 17 196
77 18 691
77 19 261
77 20 128
77 21 700
77 22 376
77 23 460
77 24 956
77 25 414
77 26 243
77 27 634
77 28 359
77 29 361
77 30 650
77 31 519
77 32 924
77 33 681
77 34 381
77 35 687
77 36 808
77 37 907
77 38 533
77 39 812
77 40 547
77 41 738
77 42 856
77 43 708
77 44 175
77 45 778
77 46 585
77 47 577
77 48 846
77 49 775
77 50 838
77 51 860
77 52 998
77 53 154
77 54 512
77 55 993
77 56 348
77 57 169
77 58 573
77 59 922
77 60 165
77 61 1
77 62 997
77 63 912
77 64 954
77 65 536
77 66 8
77 67 260
77 68 640
77 69 463
77 70 49
77 71 267
77 72 311
77 73 362
77 74 615
77 75 810
77 76 135
77 78 660
77 79 956
77 80 814
77 81 663
77 82 443
77 83 777
77 84 584
77 85 253
77 86 957
77 87 259
77 88 654
77 89 262
77 90 737
77 91 958
77 92 229
77 93 932
77 94 174
77 95 248
77 96 478
77 97 427
77 98 607
77 99 708
77 100 991
78 1 177
78 2 263
78 3 422
78 4 921
78 5 19
78 6 978
78 7 995
78 8 689
78 9 417
78 10 402
78 11 210
78 12 476
78 13 786
78 14 881
78 15 924
78 16 459
78 17 610
78 18 914
78 19 238
78 20 606
78 21 84
78 22 688
78 23 788
78 24 984
78 25 66
78 26 804
78 27 647
78 28 679
78 29 17
78 30 925
78 31 786
78 32 346
78 33 22
78 34 7
78 35 809
78 36 937
78 37 254
78 38 829
78 39 208
78 40 871
78 41 422
78 42 974
78 43 848
78 44 613
78 45 308
78 46 350
78 47 563
78 48 842
78 49 32
78 50 319
78 51 450
78 52 717
78 53 378
78 54 13
78 55 743
78 56 220
78 57 548
78 58 76
78 59 617
78 60 985
78 61 738
78 62 977
78 63 143
78 64 220
78 65 391
78 66 266
78 67 686
78 68 981
78 69 472
78 70 604
78 71 777
78 72 16
78 73 229
78 74 561
78 75 33
78 76 408
78 77 642
78 79 837
78 80 230
78 81 609
78 82 846
78 83 679
78 84 230
78 85 761
78 86 787
78 87 334
78 88 383
78 89 321
78 90 681
78 91 203
78 92 30
78 93 238
78 94 366
78 95 256
78 96 566
78 97 745
78 98 392
78 99 388
78 100 307
79 1 858
79 2 883
79 3 735
79 4 912
79 5 221
79 6 203
79 7 626
79 8 876
79 9 207
79 10 555
79 11 362
79 12 183
79 13 120
79 14 36
79 15 327
79 16 240
79 17 235
79 18 328
79 19 269
79 20 628
79 21 497
79 22 881
79 23 230
79 24 975
79 25 39
79 26 113
79 27 393
79 28 334
79 29 839
79 30 167
79 31 362
79 32 348
79 33 102
79 34 120
79 35 748
79 36 12
79 37 538
79 38 680
79 39 125
79 40 36
79 41 846
79 42 973
79 43 513
79 44 330
79 45 680
79 46 511
79 47 117
79 48 627
79 49 306
79 50 329
79 51 783
